id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1453474,294,1459,2021-12-11 03:00:00+01:00,hour,30,0 days 00:07:23.776360,0,0 days 00:00:00
1453475,294,1459,2021-12-11 04:00:00+01:00,hour,15,0 days 00:12:50.452381,0,0 days 00:00:00
1453476,294,1459,2021-12-11 05:00:00+01:00,hour,15,0 days 00:08:11.607143,0,0 days 00:00:00
1453477,294,1459,2021-12-11 08:00:00+01:00,hour,25,0 days 00:20:16.509354,0,0 days 00:00:00
1453478,294,1459,2021-12-11 12:00:00+01:00,hour,155,0 days 00:01:55.741723,0,0 days 00:00:00
1453479,294,1459,2021-12-11 13:00:00+01:00,hour,145,0 days 00:01:52.304153,0,0 days 00:00:00
1453480,294,1459,2021-12-11 14:00:00+01:00,hour,145,0 days 00:02:13.432932,0,0 days 00:00:00
1453481,294,1459,2021-12-11 15:00:00+01:00,hour,155,0 days 00:03:54.516763,0,0 days 00:00:00
1453482,294,1459,2021-12-11 16:00:00+01:00,hour,120,0 days 00:06:51.365716,0,0 days 00:00:00
1453483,294,1459,2021-12-11 17:00:00+01:00,hour,175,0 days 00:05:59.069403,0,0 days 00:00:00
1453484,294,1459,2021-12-11 18:00:00+01:00,hour,140,0 days 00:06:35.304543,0,0 days 00:00:00
1453485,294,1459,2021-12-11 19:00:00+01:00,hour,120,0 days 00:10:36.037650,0,0 days 00:00:00
1453486,294,1459,2021-12-11 20:00:00+01:00,hour,100,0 days 00:10:37.350356,0,0 days 00:00:00
1453487,294,1459,2021-12-11 21:00:00+01:00,hour,65,0 days 00:10:42.247634,0,0 days 00:00:00
1453488,294,1459,2021-12-11 22:00:00+01:00,hour,65,0 days 00:15:59.445049,0,0 days 00:00:00
1453489,294,1459,2021-12-11 23:00:00+01:00,hour,65,0 days 00:16:42.145443,0,0 days 00:00:00
1457433,294,1459,2021-12-12 01:00:00+01:00,hour,40,0 days 00:12:16.130952,0,0 days 00:00:00
1457434,294,1459,2021-12-12 02:00:00+01:00,hour,30,0 days 00:08:10.883316,0,0 days 00:00:00
1457435,294,1459,2021-12-12 03:00:00+01:00,hour,35,0 days 00:06:48.660714,0,0 days 00:00:00
1457436,294,1459,2021-12-12 06:00:00+01:00,hour,20,0 days 00:24:54.147959,0,0 days 00:00:00
1457437,294,1459,2021-12-12 08:00:00+01:00,hour,25,0 days 00:25:08.442460,0,0 days 00:00:00
1457438,294,1459,2021-12-12 09:00:00+01:00,hour,45,0 days 00:16:51.617671,0,0 days 00:00:00
1457439,294,1459,2021-12-12 10:00:00+01:00,hour,55,0 days 00:14:50.186058,0,0 days 00:00:00
1457440,294,1459,2021-12-12 11:00:00+01:00,hour,70,0 days 00:08:27.993834,0,0 days 00:00:00
1457441,294,1459,2021-12-12 12:00:00+01:00,hour,80,0 days 00:04:56.592203,0,0 days 00:00:00
1457442,294,1459,2021-12-12 13:00:00+01:00,hour,90,0 days 00:05:19.585881,0,0 days 00:00:00
1457443,294,1459,2021-12-12 14:00:00+01:00,hour,115,0 days 00:03:39.502880,0,0 days 00:00:00
1457444,294,1459,2021-12-12 15:00:00+01:00,hour,115,0 days 00:02:44.675276,0,0 days 00:00:00
1457445,294,1459,2021-12-12 16:00:00+01:00,hour,105,0 days 00:02:27.089969,0,0 days 00:00:00
1457446,294,1459,2021-12-12 17:00:00+01:00,hour,125,0 days 00:03:34.804640,0,0 days 00:00:00
1457447,294,1459,2021-12-12 19:00:00+01:00,hour,80,0 days 00:03:54.649550,0,0 days 00:00:00
1457448,294,1459,2021-12-12 22:00:00+01:00,hour,45,0 days 00:15:19.805014,0,0 days 00:00:00
1457449,294,1459,2021-12-12 23:00:00+01:00,hour,50,0 days 00:22:43.491342,0,0 days 00:00:00
1461905,294,1459,2021-12-13 05:00:00+01:00,hour,35,0 days 00:49:13.617347,0,0 days 00:00:00
1461906,294,1459,2021-12-13 06:00:00+01:00,hour,25,0 days 00:28:18.738095,0,0 days 00:00:00
1461907,294,1459,2021-12-13 07:00:00+01:00,hour,90,0 days 00:13:07.684666,0,0 days 00:00:00
1461908,294,1459,2021-12-13 08:00:00+01:00,hour,105,0 days 00:08:15.881158,0,0 days 00:00:00
1461909,294,1459,2021-12-13 09:00:00+01:00,hour,95,0 days 00:06:22.405992,0,0 days 00:00:00
1461910,294,1459,2021-12-13 10:00:00+01:00,hour,105,0 days 00:07:34.076814,0,0 days 00:00:00
1461911,294,1459,2021-12-13 11:00:00+01:00,hour,135,0 days 00:05:43.342675,0,0 days 00:00:00
1461912,294,1459,2021-12-13 12:00:00+01:00,hour,140,0 days 00:05:16.057100,0,0 days 00:00:00
1461913,294,1459,2021-12-13 13:00:00+01:00,hour,140,0 days 00:05:03.707561,0,0 days 00:00:00
1461914,294,1459,2021-12-13 14:00:00+01:00,hour,150,0 days 00:04:26.270003,0,0 days 00:00:00
1461915,294,1459,2021-12-13 15:00:00+01:00,hour,200,0 days 00:02:48.989600,0,0 days 00:00:00
1461916,294,1459,2021-12-13 16:00:00+01:00,hour,100,0 days 00:02:27.825307,0,0 days 00:00:00
1461917,294,1459,2021-12-13 17:00:00+01:00,hour,90,0 days 00:02:39.980023,0,0 days 00:00:00
1461918,294,1459,2021-12-13 18:00:00+01:00,hour,75,0 days 00:03:22.620203,0,0 days 00:00:00
1461919,294,1459,2021-12-13 19:00:00+01:00,hour,65,0 days 00:03:57.745028,0,0 days 00:00:00
1461920,294,1459,2021-12-13 21:00:00+01:00,hour,40,0 days 00:19:57.678571,0,0 days 00:00:00
1461921,294,1459,2021-12-13 22:00:00+01:00,hour,45,0 days 00:20:19.426948,0,0 days 00:00:00
1465626,294,1459,2021-12-14 11:00:00+01:00,hour,150,0 days 00:05:29.160347,0,0 days 00:00:00
1465627,294,1459,2021-12-14 12:00:00+01:00,hour,125,0 days 00:05:00.761261,0,0 days 00:00:00
1465628,294,1459,2021-12-14 13:00:00+01:00,hour,170,0 days 00:04:48.125910,0,0 days 00:00:00
1465629,294,1459,2021-12-14 14:00:00+01:00,hour,205,0 days 00:06:09.584463,0,0 days 00:00:00
1465630,294,1459,2021-12-14 15:00:00+01:00,hour,195,0 days 00:05:50.317527,0,0 days 00:00:00
1465631,294,1459,2021-12-14 16:00:00+01:00,hour,135,0 days 00:10:35.461389,0,0 days 00:00:00
1465632,294,1459,2021-12-14 17:00:00+01:00,hour,110,0 days 00:11:22.796637,0,0 days 00:00:00
1465633,294,1459,2021-12-14 18:00:00+01:00,hour,85,0 days 00:11:47.963335,0,0 days 00:00:00
1465634,294,1459,2021-12-14 21:00:00+01:00,hour,60,0 days 00:13:30.934631,0,0 days 00:00:00
1465635,294,1459,2021-12-14 22:00:00+01:00,hour,50,0 days 00:15:06.097635,0,0 days 00:00:00
1255924,294,1459,2021-10-21 21:00:00+02:00,hour,55,0 days 00:17:13.316446,0,0 days 00:00:00
1322840,294,1459,2021-11-07 02:00:00+01:00,hour,30,0 days 00:21:04.423469,0,0 days 00:00:00
1465621,294,1459,2021-12-14 05:00:00+01:00,hour,15,0 days 00:38:47.023810,0,0 days 00:00:00
1465622,294,1459,2021-12-14 06:00:00+01:00,hour,25,0 days 00:19:07.107143,0,0 days 00:00:00
1465623,294,1459,2021-12-14 07:00:00+01:00,hour,100,0 days 00:10:49.779724,0,0 days 00:00:00
1465624,294,1459,2021-12-14 09:00:00+01:00,hour,75,0 days 00:08:57.556078,0,0 days 00:00:00
1465625,294,1459,2021-12-14 10:00:00+01:00,hour,100,0 days 00:06:38.466214,0,0 days 00:00:00
1469602,294,1459,2021-12-15 02:00:00+01:00,hour,20,0 days 00:06:25.940476,0,0 days 00:00:00
1469603,294,1459,2021-12-15 07:00:00+01:00,hour,95,0 days 00:17:20.184007,0,0 days 00:00:00
1469604,294,1459,2021-12-15 08:00:00+01:00,hour,90,0 days 00:20:29.101098,0,0 days 00:00:00
1469605,294,1459,2021-12-15 09:00:00+01:00,hour,75,0 days 00:17:32.597731,0,0 days 00:00:00
1469606,294,1459,2021-12-15 10:00:00+01:00,hour,85,0 days 00:18:23.848627,0,0 days 00:00:00
1469607,294,1459,2021-12-15 11:00:00+01:00,hour,150,0 days 00:10:30.951662,0,0 days 00:00:00
1469608,294,1459,2021-12-15 12:00:00+01:00,hour,115,0 days 00:10:32.761237,0,0 days 00:00:00
1469609,294,1459,2021-12-15 13:00:00+01:00,hour,160,0 days 00:09:02.311922,0,0 days 00:00:00
1469601,294,1459,2021-12-15 01:00:00+01:00,hour,20,0 days 00:07:24.535714,0,0 days 00:00:00
1469610,294,1459,2021-12-15 14:00:00+01:00,hour,180,0 days 00:09:53.517631,0,0 days 00:00:00
1469611,294,1459,2021-12-15 15:00:00+01:00,hour,170,0 days 00:07:52.395606,0,0 days 00:00:00
1469612,294,1459,2021-12-15 16:00:00+01:00,hour,155,0 days 00:07:03.109325,0,0 days 00:00:00
1469613,294,1459,2021-12-15 17:00:00+01:00,hour,120,0 days 00:13:39.402086,0,0 days 00:00:00
1469614,294,1459,2021-12-15 18:00:00+01:00,hour,150,0 days 00:09:49.724999,0,0 days 00:00:00
1469615,294,1459,2021-12-15 19:00:00+01:00,hour,95,0 days 00:09:05.424753,0,0 days 00:00:00
1469616,294,1459,2021-12-15 20:00:00+01:00,hour,95,0 days 00:09:00.900740,0,0 days 00:00:00
1469617,294,1459,2021-12-15 21:00:00+01:00,hour,55,0 days 00:16:05.101598,0,0 days 00:00:00
1469618,294,1459,2021-12-15 22:00:00+01:00,hour,40,0 days 00:19:10.863482,0,0 days 00:00:00
1469619,294,1459,2021-12-15 23:00:00+01:00,hour,25,0 days 00:18:33.174603,0,0 days 00:00:00
1473729,294,1459,2021-12-16 15:00:00+01:00,hour,165,0 days 00:06:15.601169,0,0 days 00:00:00
1473730,294,1459,2021-12-16 16:00:00+01:00,hour,150,0 days 00:03:36.397376,0,0 days 00:00:00
1473731,294,1459,2021-12-16 17:00:00+01:00,hour,120,0 days 00:05:11.755388,0,0 days 00:00:00
1473732,294,1459,2021-12-16 18:00:00+01:00,hour,105,0 days 00:02:57.765862,0,0 days 00:00:00
1473719,294,1459,2021-12-16 03:00:00+01:00,hour,15,0 days 00:06:38.750000,0,0 days 00:00:00
1473720,294,1459,2021-12-16 06:00:00+01:00,hour,25,0 days 00:05:08.541667,0,0 days 00:00:00
1473721,294,1459,2021-12-16 07:00:00+01:00,hour,90,0 days 00:03:22.271020,0,0 days 00:00:00
1473722,294,1459,2021-12-16 08:00:00+01:00,hour,110,0 days 00:07:20.834148,0,0 days 00:00:00
1473723,294,1459,2021-12-16 09:00:00+01:00,hour,90,0 days 00:07:09.022382,0,0 days 00:00:00
1473724,294,1459,2021-12-16 10:00:00+01:00,hour,115,0 days 00:11:31.047351,0,0 days 00:00:00
1473725,294,1459,2021-12-16 11:00:00+01:00,hour,135,0 days 00:13:35.420674,0,0 days 00:00:00
1473726,294,1459,2021-12-16 12:00:00+01:00,hour,140,0 days 00:09:21.459411,0,0 days 00:00:00
1473727,294,1459,2021-12-16 13:00:00+01:00,hour,135,0 days 00:09:15.856994,0,0 days 00:00:00
1473728,294,1459,2021-12-16 14:00:00+01:00,hour,185,0 days 00:07:42.812321,0,0 days 00:00:00
1473733,294,1459,2021-12-16 19:00:00+01:00,hour,80,0 days 00:04:01.710584,0,0 days 00:00:00
1473734,294,1459,2021-12-16 20:00:00+01:00,hour,65,0 days 00:06:50.837976,0,0 days 00:00:00
1473735,294,1459,2021-12-16 22:00:00+01:00,hour,55,0 days 00:10:40.068543,0,0 days 00:00:00
1490262,294,1459,2021-12-20 05:00:00+01:00,hour,35,0 days 00:49:36.098397,0,0 days 00:00:00
1485546,294,1459,2021-12-19 00:00:00+01:00,hour,55,0 days 00:17:00.276709,0,0 days 00:00:00
1485547,294,1459,2021-12-19 01:00:00+01:00,hour,40,0 days 00:05:15.816326,0,0 days 00:00:00
1485548,294,1459,2021-12-19 02:00:00+01:00,hour,30,0 days 00:06:37.800320,0,0 days 00:00:00
1485549,294,1459,2021-12-19 03:00:00+01:00,hour,35,0 days 00:02:54.653061,0,0 days 00:00:00
1485550,294,1459,2021-12-19 06:00:00+01:00,hour,20,0 days 00:20:39.102770,0,0 days 00:00:00
1485551,294,1459,2021-12-19 08:00:00+01:00,hour,25,0 days 00:25:08.442460,0,0 days 00:00:00
1485552,294,1459,2021-12-19 09:00:00+01:00,hour,45,0 days 00:16:20.974860,0,0 days 00:00:00
1485553,294,1459,2021-12-19 10:00:00+01:00,hour,55,0 days 00:15:00.248209,0,0 days 00:00:00
1485554,294,1459,2021-12-19 11:00:00+01:00,hour,70,0 days 00:08:20.512725,0,0 days 00:00:00
1485555,294,1459,2021-12-19 12:00:00+01:00,hour,80,0 days 00:04:56.203190,0,0 days 00:00:00
1485556,294,1459,2021-12-19 13:00:00+01:00,hour,90,0 days 00:05:19.585881,0,0 days 00:00:00
1485557,294,1459,2021-12-19 14:00:00+01:00,hour,115,0 days 00:03:36.797935,0,0 days 00:00:00
1485558,294,1459,2021-12-19 15:00:00+01:00,hour,115,0 days 00:02:35.250005,0,0 days 00:00:00
1485559,294,1459,2021-12-19 16:00:00+01:00,hour,105,0 days 00:02:19.559965,0,0 days 00:00:00
1485560,294,1459,2021-12-19 17:00:00+01:00,hour,125,0 days 00:03:25.286935,0,0 days 00:00:00
1485561,294,1459,2021-12-19 19:00:00+01:00,hour,80,0 days 00:03:58.063771,0,0 days 00:00:00
1485562,294,1459,2021-12-19 22:00:00+01:00,hour,45,0 days 00:17:15.888270,0,0 days 00:00:00
1485563,294,1459,2021-12-19 23:00:00+01:00,hour,50,0 days 00:25:53.990105,0,0 days 00:00:00
1481042,294,1459,2021-12-18 00:00:00+01:00,hour,50,0 days 00:26:23.624911,0,0 days 00:00:00
1481043,294,1459,2021-12-18 03:00:00+01:00,hour,30,0 days 00:08:07.053936,0,0 days 00:00:00
1481044,294,1459,2021-12-18 04:00:00+01:00,hour,15,0 days 00:10:30.517007,0,0 days 00:00:00
1481045,294,1459,2021-12-18 05:00:00+01:00,hour,15,0 days 00:06:27.074830,0,0 days 00:00:00
1481046,294,1459,2021-12-18 08:00:00+01:00,hour,25,0 days 00:22:49.135690,0,0 days 00:00:00
1481047,294,1459,2021-12-18 12:00:00+01:00,hour,155,0 days 00:02:05.478226,0,0 days 00:00:00
1481048,294,1459,2021-12-18 13:00:00+01:00,hour,145,0 days 00:01:41.074877,0,0 days 00:00:00
1481049,294,1459,2021-12-18 14:00:00+01:00,hour,145,0 days 00:02:01.601922,0,0 days 00:00:00
1481050,294,1459,2021-12-18 15:00:00+01:00,hour,155,0 days 00:02:44.512664,0,0 days 00:00:00
1481051,294,1459,2021-12-18 16:00:00+01:00,hour,120,0 days 00:03:42.207077,0,0 days 00:00:00
1481052,294,1459,2021-12-18 17:00:00+01:00,hour,175,0 days 00:04:13.412651,0,0 days 00:00:00
1481053,294,1459,2021-12-18 18:00:00+01:00,hour,140,0 days 00:04:15.215774,0,0 days 00:00:00
1481054,294,1459,2021-12-18 19:00:00+01:00,hour,120,0 days 00:08:14.251362,0,0 days 00:00:00
1481055,294,1459,2021-12-18 20:00:00+01:00,hour,100,0 days 00:07:11.578979,0,0 days 00:00:00
1481056,294,1459,2021-12-18 21:00:00+01:00,hour,65,0 days 00:07:43.961582,0,0 days 00:00:00
1481057,294,1459,2021-12-18 22:00:00+01:00,hour,65,0 days 00:10:32.054846,0,0 days 00:00:00
1481058,294,1459,2021-12-18 23:00:00+01:00,hour,65,0 days 00:10:22.746052,0,0 days 00:00:00
1477215,294,1459,2021-12-17 00:00:00+01:00,hour,25,0 days 00:12:29.500000,0,0 days 00:00:00
1477216,294,1459,2021-12-17 02:00:00+01:00,hour,15,0 days 00:18:32.023810,0,0 days 00:00:00
1477217,294,1459,2021-12-17 03:00:00+01:00,hour,20,0 days 00:16:36.261905,0,0 days 00:00:00
1477218,294,1459,2021-12-17 04:00:00+01:00,hour,15,0 days 00:28:20.297619,0,0 days 00:00:00
1477219,294,1459,2021-12-17 07:00:00+01:00,hour,85,0 days 00:08:20.375854,0,0 days 00:00:00
1477220,294,1459,2021-12-17 08:00:00+01:00,hour,85,0 days 00:09:28.426865,0,0 days 00:00:00
1477221,294,1459,2021-12-17 09:00:00+01:00,hour,105,0 days 00:07:03.586643,0,0 days 00:00:00
1477222,294,1459,2021-12-17 10:00:00+01:00,hour,120,0 days 00:09:36.682326,0,0 days 00:00:00
1477223,294,1459,2021-12-17 11:00:00+01:00,hour,150,0 days 00:11:38.593012,0,0 days 00:00:00
1477224,294,1459,2021-12-17 12:00:00+01:00,hour,155,0 days 00:11:02.107882,0,0 days 00:00:00
1477225,294,1459,2021-12-17 13:00:00+01:00,hour,175,0 days 00:09:16.956085,0,0 days 00:00:00
1477226,294,1459,2021-12-17 14:00:00+01:00,hour,190,0 days 00:07:21.048102,0,0 days 00:00:00
1477227,294,1459,2021-12-17 15:00:00+01:00,hour,210,0 days 00:06:23.960810,0,0 days 00:00:00
1477228,294,1459,2021-12-17 16:00:00+01:00,hour,155,0 days 00:05:01.489943,0,0 days 00:00:00
1477229,294,1459,2021-12-17 17:00:00+01:00,hour,145,0 days 00:07:56.269978,0,0 days 00:00:00
1477230,294,1459,2021-12-17 18:00:00+01:00,hour,140,0 days 00:09:36.746278,0,0 days 00:00:00
1477231,294,1459,2021-12-17 19:00:00+01:00,hour,135,0 days 00:09:35.054800,0,0 days 00:00:00
1477232,294,1459,2021-12-17 20:00:00+01:00,hour,110,0 days 00:10:47.700901,0,0 days 00:00:00
1477233,294,1459,2021-12-17 21:00:00+01:00,hour,75,0 days 00:21:05.471178,0,0 days 00:00:00
1477234,294,1459,2021-12-17 22:00:00+01:00,hour,65,0 days 00:26:41.012737,0,0 days 00:00:00
1477235,294,1459,2021-12-17 23:00:00+01:00,hour,75,0 days 00:24:44.556973,0,0 days 00:00:00
1490263,294,1459,2021-12-20 06:00:00+01:00,hour,25,0 days 00:27:15.224490,0,0 days 00:00:00
1490264,294,1459,2021-12-20 07:00:00+01:00,hour,90,0 days 00:12:42.755689,0,0 days 00:00:00
1490265,294,1459,2021-12-20 08:00:00+01:00,hour,105,0 days 00:09:15.739181,0,0 days 00:00:00
1490266,294,1459,2021-12-20 09:00:00+01:00,hour,95,0 days 00:07:02.230224,0,0 days 00:00:00
1490267,294,1459,2021-12-20 10:00:00+01:00,hour,105,0 days 00:08:08.196631,0,0 days 00:00:00
1490268,294,1459,2021-12-20 11:00:00+01:00,hour,135,0 days 00:05:33.871221,0,0 days 00:00:00
1490269,294,1459,2021-12-20 12:00:00+01:00,hour,140,0 days 00:05:09.089067,0,0 days 00:00:00
1490270,294,1459,2021-12-20 13:00:00+01:00,hour,140,0 days 00:05:08.931090,0,0 days 00:00:00
1490271,294,1459,2021-12-20 14:00:00+01:00,hour,150,0 days 00:04:49.415718,0,0 days 00:00:00
1490272,294,1459,2021-12-20 15:00:00+01:00,hour,200,0 days 00:02:56.940495,0,0 days 00:00:00
1490273,294,1459,2021-12-20 16:00:00+01:00,hour,100,0 days 00:02:43.324160,0,0 days 00:00:00
1490274,294,1459,2021-12-20 17:00:00+01:00,hour,90,0 days 00:02:55.413677,0,0 days 00:00:00
1490275,294,1459,2021-12-20 18:00:00+01:00,hour,75,0 days 00:03:33.232613,0,0 days 00:00:00
1490276,294,1459,2021-12-20 19:00:00+01:00,hour,65,0 days 00:04:17.812500,0,0 days 00:00:00
1490277,294,1459,2021-12-20 21:00:00+01:00,hour,40,0 days 00:14:31.632653,0,0 days 00:00:00
1490278,294,1459,2021-12-20 22:00:00+01:00,hour,45,0 days 00:21:23.059369,0,0 days 00:00:00
1494274,294,1459,2021-12-21 02:00:00+01:00,hour,25,0 days 00:43:12.928241,0,0 days 00:00:00
1494275,294,1459,2021-12-21 05:00:00+01:00,hour,15,0 days 00:34:46.241497,0,0 days 00:00:00
1494276,294,1459,2021-12-21 06:00:00+01:00,hour,25,0 days 00:16:59.729592,0,0 days 00:00:00
1494277,294,1459,2021-12-21 07:00:00+01:00,hour,100,0 days 00:07:10.007997,0,0 days 00:00:00
1494278,294,1459,2021-12-21 09:00:00+01:00,hour,75,0 days 00:05:42.980756,0,0 days 00:00:00
1494279,294,1459,2021-12-21 10:00:00+01:00,hour,100,0 days 00:05:26.175673,0,0 days 00:00:00
1494280,294,1459,2021-12-21 11:00:00+01:00,hour,150,0 days 00:04:29.668968,0,0 days 00:00:00
1494281,294,1459,2021-12-21 12:00:00+01:00,hour,125,0 days 00:05:35.691441,0,0 days 00:00:00
1494282,294,1459,2021-12-21 13:00:00+01:00,hour,170,0 days 00:05:16.515326,0,0 days 00:00:00
1494283,294,1459,2021-12-21 14:00:00+01:00,hour,205,0 days 00:05:41.559262,0,0 days 00:00:00
1494284,294,1459,2021-12-21 15:00:00+01:00,hour,195,0 days 00:05:25.931895,0,0 days 00:00:00
1494285,294,1459,2021-12-21 16:00:00+01:00,hour,135,0 days 00:10:02.727302,0,0 days 00:00:00
1494286,294,1459,2021-12-21 17:00:00+01:00,hour,110,0 days 00:09:32.175749,0,0 days 00:00:00
1494287,294,1459,2021-12-21 18:00:00+01:00,hour,85,0 days 00:09:45.608891,0,0 days 00:00:00
1494288,294,1459,2021-12-21 21:00:00+01:00,hour,60,0 days 00:14:52.172046,0,0 days 00:00:00
1494289,294,1459,2021-12-21 22:00:00+01:00,hour,50,0 days 00:17:09.723827,0,0 days 00:00:00
1501893,294,1459,2021-12-23 06:00:00+01:00,hour,25,0 days 00:05:48.333333,0,0 days 00:00:00
1497917,294,1459,2021-12-22 01:00:00+01:00,hour,20,0 days 00:06:51.969388,0,0 days 00:00:00
1497918,294,1459,2021-12-22 02:00:00+01:00,hour,20,0 days 00:04:35.836735,0,0 days 00:00:00
1497919,294,1459,2021-12-22 07:00:00+01:00,hour,95,0 days 00:09:59.393967,0,0 days 00:00:00
1497920,294,1459,2021-12-22 08:00:00+01:00,hour,90,0 days 00:19:44.611782,0,0 days 00:00:00
1497921,294,1459,2021-12-22 09:00:00+01:00,hour,75,0 days 00:15:39.397407,0,0 days 00:00:00
1497922,294,1459,2021-12-22 10:00:00+01:00,hour,85,0 days 00:14:29.463366,0,0 days 00:00:00
1497923,294,1459,2021-12-22 11:00:00+01:00,hour,150,0 days 00:07:43.188454,0,0 days 00:00:00
1497924,294,1459,2021-12-22 12:00:00+01:00,hour,115,0 days 00:08:39.142094,0,0 days 00:00:00
1497925,294,1459,2021-12-22 13:00:00+01:00,hour,160,0 days 00:06:53.523149,0,0 days 00:00:00
1497926,294,1459,2021-12-22 14:00:00+01:00,hour,180,0 days 00:08:20.668501,0,0 days 00:00:00
1497927,294,1459,2021-12-22 15:00:00+01:00,hour,170,0 days 00:07:46.822657,0,0 days 00:00:00
1497928,294,1459,2021-12-22 16:00:00+01:00,hour,155,0 days 00:07:23.645680,0,0 days 00:00:00
1497929,294,1459,2021-12-22 17:00:00+01:00,hour,120,0 days 00:15:20.596432,0,0 days 00:00:00
1497930,294,1459,2021-12-22 18:00:00+01:00,hour,150,0 days 00:10:33.053061,0,0 days 00:00:00
1497931,294,1459,2021-12-22 19:00:00+01:00,hour,95,0 days 00:09:47.390194,0,0 days 00:00:00
1497932,294,1459,2021-12-22 20:00:00+01:00,hour,95,0 days 00:09:51.131458,0,0 days 00:00:00
1497933,294,1459,2021-12-22 21:00:00+01:00,hour,55,0 days 00:15:45.765462,0,0 days 00:00:00
1497934,294,1459,2021-12-22 22:00:00+01:00,hour,40,0 days 00:19:50.629693,0,0 days 00:00:00
1497935,294,1459,2021-12-22 23:00:00+01:00,hour,25,0 days 00:18:34.223356,0,0 days 00:00:00
1501894,294,1459,2021-12-23 07:00:00+01:00,hour,90,0 days 00:03:45.712334,0,0 days 00:00:00
1501895,294,1459,2021-12-23 08:00:00+01:00,hour,110,0 days 00:05:05.486279,0,0 days 00:00:00
1501896,294,1459,2021-12-23 09:00:00+01:00,hour,90,0 days 00:04:06.275580,0,0 days 00:00:00
